# Pair	Kf	Kb
35_36,279.8178473209558,990.238644197878
35_42,0.5383470646207342,1.905139620227575
35_54,124.33727108655502,553.2286996441367
35_55,7.9944734261066115,35.570767310678214
36_42,0.15620508343671086,0.17107419721750514
36_43,0.6439263805334109,0.7052215343654926
36_54,7.6534099459140155,8.381935681396664
36_55,2520.9918340437193,2760.964270254715
42_43,372.04784178539586,223.71468321551046
42_48,30.567667581570092,18.380528796596327
42_54,4.1434471503514905,4.537860608401646
42_55,18.07483930929385,10.868513390227802
43_48,2617.2462871847083,1573.7664845055995
43_55,985.3449313932562,592.4940408922002
48_55,79.74530184466438,47.95134640344161
54_55,434.12004996431824,261.03908838500695
36_69,0.6492390176311298,1.6723941162135043
36_70,26.021211786226516,31.3844392783045
36_88,0.2039002657946801,0.23725773950182347
43_70,45.01320379038239,41.00585842988571
43_76,39.75287128983354,36.213832276490244
43_77,186.2331138011285,169.65352510894886
43_89,0.17435148944128637,1.2868754306601256
48_76,34.59797799220078,31.517858495813474
48_77,13.493605089015835,12.292323438377242
55_69,0.2562955309440031,5.467687979998332
55_70,0.20381970626321358,1.4863647299525662
55_76,12.514041159425801,91.2592297848009
55_77,0.342814631035039,2.4999917124017084
55_88,0.053103701817140726,0.3919544901197586
55_89,0.014358955964674664,0.10598239051518454
69_70,308.3980968086181,1091.3803968575567
69_76,33.77117870613603,119.51177001433504
69_88,408.0731633565537,1815.6887596982774
69_89,7.282787367425143,32.404177362559395
70_76,0.26929828677716405,0.294932707750954
70_77,1.450531151097586,1.5886067646034372
70_82,0.5254190885075123,0.3159377685857991
70_88,7.288928045274421,7.9827588608965
70_89,1729.8669381470675,1894.532439186056
76_77,706.05542586163,424.5555226747916
76_82,77.87235713366209,46.825133089876054
76_88,1033.47387428066,1131.849934060968
76_89,96.29412631982383,57.90225757465837
77_82,6493.779948493437,3904.750305973872
77_88,2.8300390946819673,3.0994296444458174
77_89,877.8013883164347,961.3590321053127
82_88,1.3793568386989734,0.8294158534285624
82_89,858.880697677654,516.4503099354232
88_89,396.71907717681194,238.54965063163533
70_103,1.3856672060440876,2.581943339949595
70_104,138.91725178750613,145.38932293156464
